time,open,high,low,close,ATVV,Plot
1738798800,2867.897,2868.05,2867.575,2867.79,345.85,363.0850000000002
1738798860,2867.79,2867.93,2867.635,2867.79,342.05,360.4200000000002
1738798920,2867.9,2868.19,2867.727,2867.91,312.35,354.0250000000002
1738798980,2867.91,2867.92,2867.615,2867.83,285.4,345.48500000000024
1738799040,2867.83,2868.435,2867.285,2868.204,281.85,336.5500000000002
1738799100,2868.04,2869.15,2867.505,2868.847,290.15,328.6400000000002
1738799160,2868.907,2869.6,2868.125,2869.54,317.65,324.3450000000002
1738799220,2869.497,2869.94,2868.805,2869.82,318.25,320.5250000000002
1738799280,2869.82,2869.9,2869.26,2869.545,316.1,316.4650000000002
1738799340,2869.618,2870.521,2869.46,2870.3,338.9,314.8550000000002
1738799400,2870.177,2870.92,2869.915,2870.36,346.85,314.9550000000002
1738799460,2870.26,2870.57,2870.015,2870.14,354.75,316.2250000000002
1738799520,2870.127,2870.33,2869.268,2869.735,365.25,321.5150000000002
1738799580,2869.827,2870.4,2869.715,2870.357,368.05,329.7800000000002
1738799640,2870.245,2870.47,2869.445,2869.8,374.2,339.0150000000002
1738799700,2869.767,2869.87,2869.125,2869.147,380.1,348.0100000000002
1738799760,2869.33,2869.9,2868.908,2869.33,398.4,356.0850000000002
1738799820,2869.297,2869.477,2868.825,2869.23,406.1,364.87000000000023
1738799880,2869.32,2869.41,2868.558,2868.99,412.25,374.48500000000024
1738799940,2868.99,2869.395,2868.658,2868.985,421.2,382.7150000000002
1738800000,2869.17,2869.58,2868.108,2868.178,446.1,392.6400000000002
1738800060,2868.43,2868.809,2868.078,2868.52,460,403.1650000000002
1738800120,2868.5,2869.29,2868.235,2869.12,465.2,413.1600000000002
1738800180,2869.27,2869.709,2868.978,2869.577,468.75,423.2300000000002
1738800240,2869.577,2869.95,2868.365,2868.65,473.3,433.1400000000002
1738800300,2868.65,2869.189,2868.525,2868.935,464.5,441.5800000000002
1738800360,2868.935,2869.29,2868.778,2869.13,446.45,446.3850000000002
1738800420,2869.06,2869.202,2868.708,2868.97,442.8,450.0550000000002
1738800480,2868.937,2869.191,2868.768,2869.18,437.7,452.6000000000002
1738800540,2869.11,2869.49,2868.795,2869.25,428.2,453.3000000000002
1738800600,2869.187,2869.68,2868.955,2869.5,426.65,451.3550000000002
1738800660,2869.607,2869.749,2869.095,2869.577,427.3,448.0850000000002
1738800720,2869.498,2869.75,2869.098,2869.59,430.7,444.6350000000002
1738800780,2869.46,2869.75,2869.24,2869.48,434.5,441.2100000000002
1738800840,2869.46,2869.79,2869.178,2869.49,429.9,436.87000000000023
1738800900,2869.49,2869.72,2868.808,2868.808,438.1,434.2300000000003
1738800960,2868.84,2869.06,2868.458,2868.689,437.5,433.3350000000003
1738801020,2868.67,2868.86,2868.408,2868.46,435.25,432.58000000000027
1738801080,2868.509,2868.69,2868.348,2868.49,430.8,431.8900000000002
1738801140,2868.49,2868.69,2868.258,2868.46,421,431.17000000000024
1738801200,2868.48,2868.66,2867.848,2867.98,409.45,429.45000000000016
1738801260,2867.98,2868.36,2867.77,2867.84,411.85,427.9050000000002
1738801320,2867.84,2868.54,2867.81,2867.99,424.45,427.2800000000002
1738801380,2868.23,2868.32,2867.408,2867.58,442.3,428.06000000000023
1738801440,2867.567,2867.84,2867.138,2867.238,435.9,428.6600000000002
1738801500,2867.34,2867.72,2867.048,2867.42,432.5,428.1000000000002
1738801560,2867.61,2867.62,2867.208,2867.54,416.8,426.0300000000002
1738801620,2867.37,2868,2867.348,2867.82,412.05,423.7100000000002
1738801680,2867.86,2868.18,2867.648,2867.85,411.6,421.79000000000013
1738801740,2867.9,2868.1,2867.558,2867.93,394.8,419.1700000000002
1738801800,2867.72,2868.1,2867.488,2867.67,384.9,416.71500000000015
1738801860,2867.67,2867.88,2867.245,2867.6,377,413.2300000000002
1738801920,2867.6,2868.04,2867.557,2868.04,365.2,407.3050000000002
1738801980,2867.94,2867.94,2867.145,2867.27,365.2,399.5950000000002
1738802040,2867.33,2868.097,2867.06,2868.09,371.4,393.1450000000002
1738802100,2868.057,2868.32,2867.525,2867.72,370.25,386.9200000000002
1738802160,2867.707,2868.01,2867.495,2867.74,364.3,381.6700000000002
1738802220,2867.74,2868.04,2867.525,2867.785,362.15,376.6800000000002
1738802280,2867.907,2868.24,2867.775,2867.895,362.05,371.7250000000002
1738802340,2868.18,2868.33,2867.935,2868.13,357.65,368.0100000000002
1738802400,2868.097,2868.94,2867.86,2868.8,349.95,364.5150000000002
1738802460,2868.807,2869.22,2868.735,2868.93,343.9,361.2050000000002
1738802520,2868.977,2869.42,2868.865,2869.09,331,357.7850000000002
1738802580,2869.067,2869.63,2868.975,2869.44,322.4,353.50500000000017
1738802640,2869.44,2869.47,2868.995,2869.29,326.25,348.9900000000001
1738802700,2869.24,2869.51,2868.975,2869.41,328.45,344.8100000000001
1738802760,2869.387,2869.46,2868.995,2869.005,328.6,341.2400000000001
1738802820,2869.137,2869.641,2868.955,2869.577,338.05,338.83000000000015
1738802880,2869.61,2869.63,2868.755,2869.2,346.15,337.2400000000001
1738802940,2869.2,2869.33,2868.705,2868.98,359.4,337.4150000000002
1738803000,2868.98,2869.2,2868.465,2868.577,356.9,338.1100000000002
1738803060,2868.79,2868.97,2868.305,2868.77,362.25,339.94500000000016
1738803120,2868.747,2869.09,2868.525,2868.691,385.55,345.40000000000015
1738803180,2868.88,2868.96,2868.515,2868.9,385.55,351.71500000000015
1738803240,2868.87,2869.01,2868.555,2868.625,378,356.89000000000016
1738803300,2868.635,2869.15,2868.595,2869.13,370.85,361.13000000000017
1738803360,2868.99,2869.1,2868.448,2868.94,373.15,365.58500000000015
1738803420,2868.81,2868.99,2868.425,2868.87,386.2,370.40000000000015
1738803480,2868.88,2869.29,2868.605,2869.18,394,375.1850000000001
1738803540,2869.18,2869.93,2868.825,2869.78,429.2,382.16500000000013
1738803600,2869.62,2870.852,2869.555,2870.11,504.95,396.97000000000014
1738803660,2869.907,2870.17,2868.135,2868.48,562.05,416.95000000000016
1738803720,2868.36,2868.5,2867.455,2868.027,613.15,439.7100000000002
1738803780,2867.987,2868.48,2867.105,2867.64,660.15,467.1700000000002
1738803840,2867.345,2867.69,2866.515,2867.005,692.55,498.62500000000017
1738803900,2867.11,2867.25,2866.44,2867.117,739.6,535.5000000000002
1738803960,2867.091,2867.35,2865.935,2866.45,789.35,577.1200000000001
1738804020,2866.21,2866.5,2865.598,2865.645,810.4,619.5400000000002
1738804080,2865.82,2865.9,2864.995,2865.135,834.4,663.5800000000002
1738804140,2865.337,2866.281,2865.145,2866.03,871.6,707.8200000000002
1738804200,2866.037,2866.207,2864.915,2865.167,913.25,748.6500000000002
1738804260,2864.905,2865.5,2863.588,2864.44,957.65,788.2100000000002
1738804320,2864.46,2865.53,2863.448,2864.135,995.25,826.4200000000001
1738804380,2864.115,2864.81,2863.685,2864.025,1052.75,865.68
1738804440,2864.36,2865.51,2863.965,2865.457,1120.7,908.4949999999999
1738804500,2865.467,2866.02,2864.775,2865.495,1182.25,952.7599999999999
1738804560,2865.435,2867.21,2865.345,2866.835,1225.75,996.4
1738804620,2867.07,2867.14,2865.925,2866.435,1266.85,1042.0449999999998
1738804680,2866.73,2866.99,2865.995,2866.567,1306.25,1089.23
1738804740,2866.58,2867.47,2866.355,2867.45,1313.95,1133.465
1738804800,2867.387,2867.86,2867.025,2867.36,1270.75,1169.215
1738804860,2867.287,2867.39,2866.875,2867.135,1231.7,1196.6200000000001
1738804920,2867.237,2867.63,2866.945,2867.25,1210.8,1218.175
1738804980,2867.28,2867.66,2866.915,2867.34,1202.75,1233.175
1738805040,2867.307,2867.38,2866.515,2866.96,1207.65,1241.8700000000001
1738805100,2866.95,2867.19,2866.595,2867.16,1192.15,1242.86
1738805160,2866.987,2867.45,2866.695,2866.96,1162.8,1236.565
1738805220,2866.927,2867.31,2866.188,2866.528,1159.9,1225.87
